Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance,Duration,CallStartHour,CallStartMinute,CallStartSecond
CI690,22,unemployed,divorced,secondary,no,2281,no,no,cellular,8,sep,1,-1,0,NA,11:58:23,12:02:04,no,221.0,11,58,23
CI691,37,entrepreneur,single,tertiary,no,474,yes,no,cellular,14,apr,1,322,1,failure,12:19:31,12:20:56,no,85.0,12,19,31
CI692,80,services,single,primary,no,997,no,no,cellular,28,jan,1,91,3,success,11:01:34,11:04:05,yes,151.0,11,1,34
CI693,50,retired,single,primary,no,4374,yes,no,cellular,21,nov,2,113,3,failure,10:25:11,10:27:54,no,163.0,10,25,11
CI694,41,retired,single,primary,no,8553,yes,no,cellular,12,aug,12,-1,0,NA,15:16:39,15:21:43,no,304.0,15,16,39
CI695,26,student,divorced,tertiary,no,3676,no,no,cellular,7,apr,1,-1,0,NA,12:07:31,12:09:59,yes,148.0,12,7,31
CI696,64,self-employed,single,secondary,no,2645,no,no,telephone,3,feb,2,-1,0,NA,11:43:12,11:46:51,yes,219.0,11,43,12
CI697,34,entrepreneur,divorced,tertiary,no,2733,no,no,cellular,14,jul,1,-1,0,NA,16:02:24,16:12:28,yes,604.0,16,2,24
CI698,30,retired,divorced,tertiary,no,12857,yes,no,cellular,6,nov,1,-1,0,NA,14:25:57,14:28:27,yes,150.0,14,25,57
CI699,43,retired,divorced,tertiary,no,1696,yes,no,cellular,26,aug,1,474,3,failure,15:27:56,15:32:13,yes,257.0,15,27,56
CI700,61,student,married,secondary,no,52587,no,no,cellular,15,feb,3,189,1,success,16:53:39,17:00:13,yes,394.0,16,53,39
CI701,31,technician,married,tertiary,no,579,yes,no,NA,26,may,1,-1,0,NA,10:30:23,10:32:53,no,150.0,10,30,23
CI702,34,entrepreneur,married,secondary,no,1317,yes,no,cellular,15,may,1,-1,0,NA,15:31:34,15:35:33,no,239.0,15,31,34
CI703,39,student,single,primary,no,2630,no,no,NA,12,jun,5,-1,0,NA,17:44:36,17:55:27,yes,651.0,17,44,36
CI704,32,management,divorced,tertiary,no,1026,yes,no,cellular,13,may,1,-1,0,NA,16:33:59,16:38:48,yes,289.0,16,33,59
CI705,31,management,single,primary,no,50,yes,no,NA,8,may,2,-1,0,NA,11:07:24,11:12:24,no,300.0,11,7,24
CI706,54,management,single,primary,no,714,no,no,cellular,5,may,1,-1,0,NA,17:05:33,17:09:18,no,225.0,17,5,33
CI707,63,entrepreneur,single,tertiary,no,973,no,no,cellular,25,feb,1,388,1,success,11:55:16,12:00:34,yes,318.0,11,55,16
CI708,30,management,divorced,secondary,no,694,yes,yes,cellular,18,may,1,306,4,success,14:10:54,14:20:53,no,599.0,14,10,54
CI709,35,technician,divorced,tertiary,no,5007,yes,no,cellular,13,aug,1,112,2,other,13:16:41,13:17:54,no,73.0,13,16,41
CI710,34,entrepreneur,divorced,tertiary,no,2729,yes,no,cellular,18,nov,1,-1,0,NA,13:36:38,13:50:33,yes,835.0,13,36,38
CI711,67,services,married,secondary,no,443,no,no,cellular,18,aug,1,-1,0,NA,17:53:13,18:00:34,yes,441.0,17,53,13
CI712,55,retired,single,primary,no,563,yes,no,cellular,19,nov,1,-1,0,NA,14:17:50,14:20:34,no,164.0,14,17,50
CI713,52,services,single,tertiary,no,1956,no,no,NA,6,jun,2,-1,0,NA,09:40:37,09:47:01,no,384.0,9,40,37
CI714,49,retired,single,tertiary,no,1623,yes,no,cellular,19,nov,2,-1,0,NA,14:04:46,14:22:47,yes,1081.0,14,4,46
CI715,45,entrepreneur,single,tertiary,no,3007,no,no,NA,11,jun,1,-1,0,NA,16:16:33,16:23:55,no,442.0,16,16,33
CI716,53,management,single,primary,no,1794,yes,no,cellular,17,apr,1,-1,0,NA,17:16:56,17:26:13,no,557.0,17,16,56
CI717,34,entrepreneur,single,tertiary,no,259,yes,no,NA,27,may,2,-1,0,NA,17:58:06,18:00:10,no,124.0,17,58,6
CI718,41,management,single,tertiary,no,1020,yes,no,NA,29,may,1,-1,0,NA,11:41:36,11:46:12,no,276.0,11,41,36
CI719,25,admin.,divorced,tertiary,no,0,no,no,NA,25,jun,1,-1,0,NA,09:57:14,10:03:01,no,347.0,9,57,14
CI720,52,management,divorced,primary,no,1837,yes,no,cellular,21,nov,1,-1,0,NA,09:35:14,09:38:51,no,217.0,9,35,14
CI721,27,technician,single,tertiary,no,897,no,no,cellular,5,jun,1,-1,0,NA,10:51:08,10:57:45,yes,397.0,10,51,8
CI722,50,entrepreneur,single,tertiary,no,0,no,no,cellular,7,jul,2,-1,0,NA,11:07:25,11:09:57,no,152.0,11,7,25
CI723,27,entrepreneur,single,tertiary,no,512,yes,no,NA,19,may,1,-1,0,NA,11:35:12,11:37:20,no,128.0,11,35,12
CI724,42,technician,single,tertiary,no,529,yes,yes,cellular,19,nov,3,-1,0,NA,17:08:04,17:11:17,no,193.0,17,8,4
CI725,40,management,single,tertiary,no,327,yes,no,NA,29,may,1,-1,0,NA,11:29:28,11:31:42,no,134.0,11,29,28
CI726,46,management,single,secondary,no,209,no,no,cellular,11,aug,2,-1,0,NA,14:36:31,14:37:43,no,72.0,14,36,31
CI727,41,technician,married,tertiary,no,6046,yes,yes,telephone,15,mar,6,182,2,success,16:53:22,16:58:22,yes,300.0,16,53,22
CI728,30,retired,divorced,tertiary,no,502,no,no,cellular,11,oct,3,95,6,success,17:03:38,17:11:21,yes,463.0,17,3,38
CI729,46,retired,single,primary,no,273,yes,no,cellular,10,may,6,53,6,success,12:50:47,13:00:30,yes,583.0,12,50,47
CI730,59,services,single,primary,no,3400,yes,no,cellular,5,aug,3,-1,0,NA,15:07:17,15:15:52,yes,515.0,15,7,17
CI731,34,management,single,primary,no,106,yes,no,NA,27,may,1,-1,0,NA,15:10:03,15:14:00,no,237.0,15,10,3
CI732,34,management,single,primary,no,2490,yes,no,cellular,19,nov,2,180,1,failure,11:28:19,11:31:24,no,185.0,11,28,19
CI733,57,retired,single,tertiary,no,1026,yes,no,NA,13,may,2,-1,0,NA,10:48:26,10:49:18,no,52.0,10,48,26
CI734,56,services,single,primary,no,5,no,no,cellular,23,jul,3,-1,0,NA,14:33:00,14:35:02,no,122.0,14,33,0
CI735,35,admin.,divorced,tertiary,no,145,yes,no,cellular,18,jul,2,-1,0,NA,11:17:02,11:30:21,yes,799.0,11,17,2
CI736,58,services,married,tertiary,no,1080,yes,no,cellular,29,jul,2,-1,0,NA,17:09:05,17:26:43,yes,1058.0,17,9,5
CI737,48,entrepreneur,single,tertiary,no,480,no,yes,cellular,23,jul,1,-1,0,NA,09:50:56,09:57:07,no,371.0,9,50,56
CI738,55,retired,single,primary,no,7803,no,no,cellular,15,jan,1,-1,0,NA,10:11:42,10:19:03,yes,441.0,10,11,42
CI739,33,technician,single,tertiary,no,89,no,no,telephone,10,jul,3,-1,0,NA,11:55:18,12:04:02,no,524.0,11,55,18
CI740,43,retired,single,primary,no,240,yes,no,cellular,16,apr,1,-1,0,NA,11:47:12,11:54:45,yes,453.0,11,47,12
CI741,51,retired,divorced,tertiary,yes,55,yes,no,cellular,11,may,2,266,6,failure,17:35:53,17:40:34,no,281.0,17,35,53
CI742,29,management,single,tertiary,no,475,yes,no,NA,3,jun,2,-1,0,NA,17:52:12,18:01:10,no,538.0,17,52,12
CI743,35,student,single,primary,no,7990,yes,no,cellular,4,feb,1,-1,0,NA,13:52:52,13:58:49,no,357.0,13,52,52
CI744,72,services,single,tertiary,no,676,no,no,cellular,25,aug,3,-1,0,NA,09:33:59,09:37:07,no,188.0,9,33,59
CI745,30,admin.,single,primary,no,98,yes,no,NA,21,may,7,-1,0,NA,10:41:05,10:43:51,no,166.0,10,41,5
CI746,42,admin.,single,primary,no,319,yes,no,telephone,8,may,9,-1,0,NA,17:02:39,17:02:56,no,17.0,17,2,39
CI747,42,technician,divorced,tertiary,no,506,yes,yes,NA,3,jul,2,-1,0,NA,13:50:08,13:54:45,no,277.0,13,50,8
CI748,46,housemaid,married,tertiary,no,0,no,no,NA,20,jun,3,-1,0,NA,13:36:57,13:54:00,yes,1023.0,13,36,57
CI749,60,technician,single,secondary,no,478,no,no,cellular,19,jul,2,311,8,failure,16:13:24,16:16:17,yes,173.0,16,13,24
CI750,37,retired,divorced,tertiary,no,6964,no,no,cellular,19,nov,3,-1,0,NA,11:25:09,11:28:52,no,223.0,11,25,9
CI751,31,management,married,tertiary,no,306,no,no,NA,3,jun,2,-1,0,NA,17:34:06,17:36:23,no,137.0,17,34,6
CI752,33,retired,divorced,tertiary,no,718,yes,no,cellular,6,apr,1,98,2,success,09:55:17,09:57:19,yes,122.0,9,55,17
CI753,33,retired,divorced,tertiary,no,4835,no,no,cellular,6,may,2,-1,0,NA,09:23:09,09:29:11,no,362.0,9,23,9
CI754,27,entrepreneur,divorced,tertiary,no,15161,no,no,cellular,2,jun,1,120,1,success,15:57:04,15:58:18,yes,74.0,15,57,4
CI755,45,entrepreneur,single,tertiary,no,1,yes,no,cellular,17,nov,1,-1,0,NA,11:02:44,11:09:57,no,433.0,11,2,44
CI756,25,technician,divorced,tertiary,no,507,yes,no,cellular,15,may,1,367,3,failure,11:04:57,11:18:49,yes,832.0,11,4,57
CI757,39,retired,single,tertiary,no,473,yes,no,cellular,6,may,1,-1,0,NA,11:16:10,11:21:28,no,318.0,11,16,10
CI758,32,housemaid,divorced,tertiary,no,152,yes,no,cellular,25,may,2,-1,0,NA,13:46:57,13:49:35,yes,158.0,13,46,57
CI759,53,blue-collar,single,secondary,no,13,no,no,NA,5,may,3,-1,0,NA,10:19:13,10:26:03,no,410.0,10,19,13
CI760,33,management,single,tertiary,no,88,yes,no,NA,9,may,2,-1,0,NA,15:55:44,15:56:41,no,57.0,15,55,44
CI761,19,unemployed,divorced,tertiary,no,329,no,no,cellular,30,apr,1,190,2,success,15:57:27,16:00:16,yes,169.0,15,57,27
CI762,40,retired,single,primary,no,0,no,no,cellular,6,aug,2,98,6,success,14:43:33,14:45:44,yes,131.0,14,43,33
CI763,32,management,single,tertiary,no,101,yes,no,NA,19,may,4,-1,0,NA,14:48:23,14:51:34,no,191.0,14,48,23
CI764,45,management,single,primary,no,412,yes,no,telephone,4,feb,5,265,13,failure,10:09:00,10:09:45,no,45.0,10,9,0
CI765,51,management,single,primary,no,1194,yes,no,NA,16,may,3,-1,0,NA,12:53:41,13:02:59,no,558.0,12,53,41
CI766,43,technician,single,tertiary,no,429,yes,no,NA,27,may,4,-1,0,NA,17:05:42,17:09:24,no,222.0,17,5,42
CI767,30,retired,married,secondary,no,0,no,no,cellular,22,aug,2,-1,0,NA,09:08:48,09:12:17,no,209.0,9,8,48
CI768,47,housemaid,single,tertiary,no,3333,yes,yes,cellular,29,jul,2,-1,0,NA,13:50:35,13:52:29,no,114.0,13,50,35
CI769,53,housemaid,married,primary,no,291,yes,yes,NA,7,may,1,-1,0,NA,15:44:05,15:53:56,yes,591.0,15,44,5
CI770,43,technician,divorced,tertiary,no,733,yes,no,cellular,21,aug,1,88,4,success,12:19:52,12:21:58,yes,126.0,12,19,52
CI771,35,retired,divorced,tertiary,no,688,no,no,cellular,2,feb,1,-1,0,NA,09:54:49,10:03:13,no,504.0,9,54,49
CI772,25,unemployed,divorced,tertiary,no,1747,yes,no,cellular,24,jul,1,-1,0,NA,12:21:05,12:36:08,yes,903.0,12,21,5
CI773,38,retired,single,primary,no,46,no,no,cellular,29,aug,4,-1,0,NA,10:08:47,10:09:57,no,70.0,10,8,47
CI774,36,entrepreneur,single,tertiary,no,480,no,no,cellular,20,oct,1,-1,0,NA,16:37:45,16:41:18,yes,213.0,16,37,45
CI775,43,retired,single,primary,no,2383,no,no,cellular,13,aug,6,-1,0,NA,10:37:25,10:43:44,yes,379.0,10,37,25
CI776,26,housemaid,divorced,tertiary,no,1347,no,no,telephone,18,jun,6,92,5,other,17:06:49,17:11:29,yes,280.0,17,6,49
CI777,37,retired,single,primary,no,165,no,no,cellular,24,aug,1,83,1,other,14:17:16,14:22:31,no,315.0,14,17,16
CI778,44,technician,single,primary,no,17747,yes,no,cellular,5,feb,7,-1,0,NA,12:21:49,12:21:57,no,8.0,12,21,49
CI779,46,admin.,single,tertiary,no,131,yes,no,cellular,20,apr,2,-1,0,NA,11:48:25,11:49:34,no,69.0,11,48,25
CI780,29,retired,single,primary,no,198,yes,no,cellular,3,aug,1,-1,0,NA,17:02:26,17:22:05,no,1179.0,17,2,26
CI781,43,housemaid,single,tertiary,no,774,no,no,cellular,25,mar,1,421,1,success,12:37:13,12:38:54,yes,101.0,12,37,13
CI782,37,housemaid,single,tertiary,no,580,yes,no,NA,2,jun,2,-1,0,NA,13:12:13,13:20:02,no,469.0,13,12,13
CI783,31,retired,single,primary,no,430,yes,no,cellular,25,jul,16,-1,0,NA,14:50:45,14:53:02,no,137.0,14,50,45
CI784,59,management,single,tertiary,no,4497,yes,no,cellular,4,feb,1,251,1,failure,17:43:31,17:47:04,no,213.0,17,43,31
CI785,52,retired,single,primary,no,970,yes,no,cellular,4,feb,1,-1,0,NA,17:08:19,17:16:28,yes,489.0,17,8,19
CI786,52,management,single,tertiary,no,164,no,no,cellular,22,aug,4,-1,0,NA,10:09:46,10:15:00,no,314.0,10,9,46
CI787,42,retired,single,primary,no,2,yes,yes,telephone,4,may,9,-1,0,NA,14:47:04,14:52:40,no,336.0,14,47,4
CI788,26,housemaid,single,tertiary,no,285,yes,yes,NA,4,jun,1,-1,0,NA,16:55:54,17:00:33,no,279.0,16,55,54
CI789,51,entrepreneur,single,primary,no,0,no,no,cellular,7,may,2,66,2,success,16:08:56,16:19:58,yes,662.0,16,8,56
CI790,32,retired,single,primary,no,2737,yes,yes,cellular,21,nov,4,182,1,failure,09:49:52,09:50:36,no,44.0,9,49,52
CI791,60,retired,single,primary,no,2281,no,no,cellular,5,feb,2,-1,0,NA,12:42:26,12:46:16,yes,230.0,12,42,26
CI792,30,entrepreneur,single,tertiary,no,455,yes,no,cellular,21,nov,1,-1,0,NA,12:22:22,12:35:00,yes,758.0,12,22,22
CI793,20,management,divorced,tertiary,no,76,yes,no,cellular,18,may,2,-1,0,NA,14:43:39,14:54:18,yes,639.0,14,43,39
CI794,52,housemaid,single,tertiary,no,431,no,no,cellular,26,aug,17,-1,0,NA,12:31:09,12:32:22,no,73.0,12,31,9
CI795,38,retired,single,primary,no,238,no,no,cellular,4,aug,1,92,3,failure,09:19:29,09:21:48,yes,139.0,9,19,29
CI796,35,entrepreneur,single,tertiary,no,1092,no,no,cellular,18,may,1,360,1,failure,11:49:07,11:51:19,no,132.0,11,49,7
CI797,55,management,single,primary,no,842,no,no,telephone,31,jul,2,-1,0,NA,14:51:07,14:53:31,no,144.0,14,51,7
CI798,43,retired,married,secondary,no,443,yes,no,NA,9,may,1,-1,0,NA,16:24:51,16:28:30,no,219.0,16,24,51
CI799,34,management,single,primary,no,703,yes,no,cellular,18,may,2,-1,0,NA,14:52:31,14:55:11,no,160.0,14,52,31
CI800,31,retired,single,primary,no,1331,no,no,cellular,30,apr,1,86,3,success,10:34:28,10:39:25,yes,297.0,10,34,28
CI801,35,management,single,primary,no,414,no,no,NA,13,may,4,-1,0,NA,11:11:09,11:19:33,yes,504.0,11,11,9
CI802,57,services,single,primary,no,0,no,no,cellular,12,aug,4,-1,0,NA,15:26:29,15:28:25,no,116.0,15,26,29
CI803,31,entrepreneur,single,primary,no,120,no,no,cellular,8,aug,1,-1,0,NA,12:18:26,12:35:06,yes,1000.0,12,18,26
CI804,51,management,single,tertiary,no,4695,no,no,cellular,29,aug,10,-1,0,NA,14:56:55,14:57:03,no,8.0,14,56,55
CI805,38,housemaid,single,tertiary,no,2678,no,no,cellular,28,sep,2,187,1,success,16:54:47,16:59:29,yes,282.0,16,54,47
CI806,42,management,single,tertiary,no,68,yes,no,NA,27,may,1,-1,0,NA,15:29:58,15:33:16,no,198.0,15,29,58
CI807,63,services,divorced,tertiary,no,791,no,no,cellular,21,oct,2,-1,0,NA,12:15:22,12:18:54,yes,212.0,12,15,22
CI808,47,technician,single,tertiary,no,73,no,no,cellular,8,aug,3,-1,0,NA,16:38:59,16:39:56,no,57.0,16,38,59
CI809,42,technician,divorced,tertiary,no,247,yes,yes,telephone,21,oct,1,166,1,other,12:04:23,12:13:02,yes,519.0,12,4,23
CI810,27,unemployed,divorced,tertiary,no,5291,no,no,cellular,12,nov,2,92,2,failure,17:31:27,17:34:39,yes,192.0,17,31,27
CI811,46,admin.,married,tertiary,no,1187,no,yes,cellular,13,oct,1,327,1,failure,17:42:06,17:43:38,no,92.0,17,42,6
CI812,32,housemaid,divorced,tertiary,no,6983,no,no,cellular,7,aug,1,-1,0,NA,16:24:40,16:28:55,yes,255.0,16,24,40
CI813,27,entrepreneur,divorced,tertiary,no,126,yes,yes,cellular,5,feb,2,216,4,failure,13:30:49,13:33:16,no,147.0,13,30,49
CI814,27,retired,divorced,tertiary,no,2489,no,no,cellular,15,jul,2,163,2,other,16:46:31,16:51:54,yes,323.0,16,46,31
CI815,44,entrepreneur,single,primary,no,4580,yes,no,NA,15,may,2,-1,0,NA,17:09:39,17:24:50,yes,911.0,17,9,39
CI816,36,technician,married,tertiary,no,0,yes,no,NA,7,may,2,-1,0,NA,15:47:48,15:50:01,no,133.0,15,47,48
CI817,32,technician,married,tertiary,no,2017,no,yes,cellular,17,jul,1,-1,0,NA,14:23:10,14:34:36,no,686.0,14,23,10
CI818,45,retired,single,primary,no,1034,no,yes,cellular,24,jul,4,-1,0,NA,10:14:35,10:44:55,no,1820.0,10,14,35
CI819,31,retired,divorced,tertiary,no,3384,no,no,cellular,16,sep,1,104,2,success,14:24:34,14:27:07,yes,153.0,14,24,34
CI820,58,housemaid,married,tertiary,no,462,no,no,cellular,12,aug,1,-1,0,NA,10:58:42,11:04:14,yes,332.0,10,58,42
CI821,26,technician,single,tertiary,no,1595,no,no,cellular,2,mar,1,-1,0,NA,11:14:15,11:15:09,no,54.0,11,14,15
CI822,40,entrepreneur,married,tertiary,no,16,yes,no,telephone,12,may,12,347,5,other,14:35:50,14:36:24,no,34.0,14,35,50
CI823,33,retired,single,tertiary,no,15,yes,no,NA,13,may,3,-1,0,NA,13:14:41,13:18:48,no,247.0,13,14,41
CI824,32,housemaid,single,primary,no,228,yes,no,cellular,21,jul,6,-1,0,NA,12:16:48,12:33:45,yes,1017.0,12,16,48
CI825,32,technician,divorced,tertiary,no,566,yes,no,cellular,29,jan,1,-1,0,NA,12:30:10,12:31:11,no,61.0,12,30,10
CI826,31,retired,divorced,tertiary,no,24,yes,yes,NA,3,jun,6,-1,0,NA,10:59:31,11:09:20,no,589.0,10,59,31
CI827,40,entrepreneur,divorced,tertiary,no,5637,yes,no,NA,30,may,3,-1,0,NA,09:10:45,09:19:58,yes,553.0,9,10,45
CI828,54,management,married,primary,no,2062,yes,no,NA,14,may,2,-1,0,NA,10:39:02,10:46:20,no,438.0,10,39,2
CI829,43,management,single,primary,no,476,yes,no,NA,26,may,1,-1,0,NA,16:10:31,16:10:47,no,16.0,16,10,31
CI830,21,management,divorced,tertiary,yes,59,yes,yes,NA,4,jun,1,-1,0,NA,16:47:35,16:48:58,no,83.0,16,47,35
CI831,38,entrepreneur,single,tertiary,no,6,yes,no,NA,26,may,4,-1,0,NA,14:39:05,14:40:58,no,113.0,14,39,5
CI832,25,entrepreneur,divorced,tertiary,no,1298,no,no,cellular,2,sep,7,94,2,other,14:02:27,14:05:53,no,206.0,14,2,27
CI833,56,management,single,tertiary,no,12,no,no,cellular,12,oct,3,187,1,failure,16:18:47,16:27:18,yes,511.0,16,18,47
CI834,49,entrepreneur,single,secondary,no,323,yes,no,cellular,18,nov,2,-1,0,NA,14:20:01,14:20:42,no,41.0,14,20,1
CI835,33,housemaid,single,tertiary,no,624,yes,no,cellular,15,may,1,-1,0,NA,16:23:39,16:30:42,no,423.0,16,23,39
CI836,47,technician,single,tertiary,no,2524,yes,no,cellular,19,nov,1,-1,0,NA,15:45:47,15:46:37,no,50.0,15,45,47
CI837,46,retired,married,secondary,no,4917,yes,yes,cellular,31,jul,2,-1,0,NA,12:25:29,12:25:34,no,5.0,12,25,29
CI838,52,retired,single,primary,yes,57,yes,yes,cellular,20,nov,1,196,1,failure,14:36:31,14:37:16,no,45.0,14,36,31
CI839,31,unemployed,divorced,tertiary,no,4951,no,no,cellular,17,sep,3,81,3,failure,16:11:40,16:16:25,yes,285.0,16,11,40
CI840,60,services,single,primary,no,0,no,no,telephone,30,jul,3,-1,0,NA,09:04:37,09:06:47,no,130.0,9,4,37
CI841,75,student,single,secondary,no,4984,no,no,telephone,28,oct,1,-1,0,NA,11:44:56,11:53:25,yes,509.0,11,44,56
CI842,20,unemployed,divorced,secondary,no,829,no,no,cellular,27,jan,3,202,2,success,10:16:26,10:19:42,yes,196.0,10,16,26
CI843,57,technician,single,tertiary,no,567,yes,no,cellular,2,feb,2,265,3,other,11:33:25,11:34:52,no,87.0,11,33,25
CI844,25,technician,divorced,tertiary,no,40,no,no,NA,12,may,1,-1,0,NA,15:56:57,15:58:01,no,64.0,15,56,57
CI845,31,retired,divorced,tertiary,no,12569,no,no,cellular,9,sep,1,295,1,failure,15:26:03,15:31:47,yes,344.0,15,26,3
CI846,32,entrepreneur,single,tertiary,no,0,yes,yes,cellular,10,jul,1,-1,0,NA,13:50:07,13:57:15,no,428.0,13,50,7
CI847,27,technician,divorced,tertiary,no,557,yes,no,cellular,13,may,2,-1,0,NA,16:35:31,16:43:17,no,466.0,16,35,31
CI848,27,entrepreneur,divorced,tertiary,no,41,yes,yes,cellular,25,jul,1,-1,0,NA,10:55:20,11:08:43,no,803.0,10,55,20
CI849,33,management,divorced,tertiary,no,685,yes,no,cellular,2,feb,1,96,2,failure,14:37:11,14:38:56,no,105.0,14,37,11
CI850,45,entrepreneur,divorced,tertiary,no,2033,no,no,cellular,15,jun,5,285,2,success,15:34:26,15:38:29,yes,243.0,15,34,26
CI851,29,unemployed,divorced,tertiary,no,459,no,no,cellular,15,dec,3,189,19,other,14:42:47,14:47:26,yes,279.0,14,42,47
CI852,44,entrepreneur,single,tertiary,no,78,yes,no,cellular,7,may,1,357,1,failure,14:42:06,14:44:08,no,122.0,14,42,6
CI853,47,management,single,tertiary,no,846,yes,no,cellular,31,jul,2,-1,0,NA,13:20:22,13:27:39,no,437.0,13,20,22
CI854,39,management,married,tertiary,no,0,yes,no,cellular,11,may,2,307,1,other,12:41:46,12:46:21,no,275.0,12,41,46
CI855,60,services,single,secondary,no,209,no,no,cellular,30,apr,1,-1,0,NA,12:26:50,12:34:42,no,472.0,12,26,50
CI856,38,entrepreneur,single,tertiary,no,13,no,no,cellular,21,aug,2,-1,0,NA,13:45:57,13:51:08,no,311.0,13,45,57
CI857,36,technician,single,tertiary,no,3268,no,no,cellular,9,apr,2,-1,0,NA,17:35:10,17:42:19,no,429.0,17,35,10
CI858,26,housemaid,divorced,tertiary,no,256,yes,no,cellular,4,may,2,-1,0,NA,10:18:33,10:20:14,no,101.0,10,18,33
CI859,37,retired,divorced,tertiary,no,8828,no,no,NA,12,jun,3,-1,0,NA,14:37:08,14:53:58,yes,1010.0,14,37,8
CI860,43,retired,single,primary,no,62,yes,no,cellular,23,jul,3,-1,0,NA,10:06:30,10:10:02,no,212.0,10,6,30
CI861,43,retired,single,primary,no,1429,yes,no,cellular,7,may,1,169,3,success,10:04:09,10:21:19,yes,1030.0,10,4,9
CI862,41,retired,married,secondary,no,846,no,yes,cellular,23,jul,3,-1,0,NA,09:10:17,09:13:43,no,206.0,9,10,17
CI863,27,student,divorced,tertiary,no,50,no,no,cellular,29,jan,1,-1,0,NA,09:09:54,09:12:42,no,168.0,9,9,54
CI864,39,entrepreneur,single,tertiary,no,603,no,yes,cellular,15,apr,1,-1,0,NA,14:14:44,14:18:18,yes,214.0,14,14,44
CI865,61,services,single,primary,no,56,no,no,cellular,7,sep,3,-1,0,NA,16:55:44,17:00:32,yes,288.0,16,55,44
CI866,57,retired,married,secondary,no,6468,yes,no,cellular,4,sep,1,157,4,failure,09:48:47,10:00:57,yes,730.0,9,48,47
CI867,53,management,married,primary,no,1,yes,no,cellular,2,feb,3,5,1,other,09:05:16,09:07:34,no,138.0,9,5,16
CI868,78,services,single,primary,no,1204,no,no,telephone,17,nov,1,-1,0,NA,15:50:14,15:52:29,yes,135.0,15,50,14
CI869,35,retired,divorced,tertiary,no,538,no,no,cellular,22,dec,3,165,2,other,13:08:19,13:15:09,yes,410.0,13,8,19
CI870,42,technician,single,primary,yes,581,yes,no,cellular,13,may,1,370,2,failure,17:15:38,17:19:22,no,224.0,17,15,38
CI871,35,management,single,tertiary,no,0,yes,yes,cellular,20,apr,3,-1,0,NA,15:20:11,15:22:14,no,123.0,15,20,11
CI872,44,retired,single,primary,no,1138,no,no,cellular,27,aug,3,-1,0,NA,16:43:31,16:52:14,yes,523.0,16,43,31
CI873,35,entrepreneur,single,tertiary,no,94,yes,yes,NA,14,may,5,-1,0,NA,13:21:09,13:24:37,no,208.0,13,21,9
CI874,56,services,single,tertiary,no,1206,yes,no,cellular,15,jun,2,-1,0,NA,17:27:06,17:33:28,yes,382.0,17,27,6
CI875,34,entrepreneur,divorced,tertiary,no,161,no,no,cellular,21,aug,1,-1,0,NA,12:54:15,13:01:01,no,406.0,12,54,15
CI876,55,self-employed,single,primary,no,2152,no,no,NA,19,jun,2,-1,0,NA,09:32:58,09:48:20,yes,922.0,9,32,58
CI877,36,student,single,primary,no,2012,no,no,cellular,10,feb,7,-1,0,NA,15:40:34,15:43:42,no,188.0,15,40,34
CI878,25,management,divorced,tertiary,no,1243,no,yes,cellular,10,jul,7,-1,0,NA,15:59:33,16:21:54,yes,1341.0,15,59,33
CI879,42,management,single,tertiary,no,2913,no,no,cellular,3,jun,1,195,1,failure,14:45:37,14:57:22,yes,705.0,14,45,37
CI880,37,entrepreneur,divorced,tertiary,no,6714,yes,no,NA,23,may,1,-1,0,NA,10:30:30,10:32:00,no,90.0,10,30,30
CI881,43,housemaid,divorced,tertiary,no,848,no,no,NA,5,jun,2,-1,0,NA,13:52:47,13:55:35,no,168.0,13,52,47
CI882,36,management,single,tertiary,no,1766,no,no,NA,11,jun,2,-1,0,NA,12:48:42,12:58:37,yes,595.0,12,48,42
CI883,42,retired,single,primary,no,157,yes,yes,cellular,28,jan,1,-1,0,NA,09:41:20,09:43:36,no,136.0,9,41,20
CI884,35,housemaid,divorced,tertiary,no,0,no,no,cellular,3,jul,1,-1,0,NA,17:20:34,17:32:18,yes,704.0,17,20,34
CI885,27,technician,divorced,tertiary,no,689,no,no,cellular,26,jan,1,307,1,failure,13:57:31,13:59:09,no,98.0,13,57,31
CI886,92,services,single,secondary,no,775,no,no,cellular,22,oct,3,-1,0,NA,15:05:17,15:10:30,yes,313.0,15,5,17
CI887,34,unemployed,divorced,secondary,no,1011,no,no,cellular,1,jun,1,-1,0,NA,16:30:02,16:34:15,yes,253.0,16,30,2
CI888,59,retired,single,primary,no,296,no,yes,cellular,15,jul,3,-1,0,NA,16:32:17,16:45:42,yes,805.0,16,32,17
CI889,57,retired,single,primary,no,334,yes,no,cellular,15,may,2,365,2,failure,14:04:59,14:07:48,no,169.0,14,4,59
CI890,26,unemployed,divorced,tertiary,no,8015,no,no,cellular,26,may,1,-1,0,NA,12:16:18,12:18:07,no,109.0,12,16,18
CI891,45,management,divorced,tertiary,no,0,yes,no,cellular,16,oct,1,165,3,failure,15:52:41,15:57:24,no,283.0,15,52,41
